law,mean_repeats,dataset,year,source,n_types,loglog_r2,csn_xmin,csn_alpha,csn_tail,tail_fraction,gof_p,gof_failed,lr_R,lr_normalized_R,lr_p,lr_at_bound,lr_mu,lr_sigma,lr_gap,error
geometric,1.0,25,2012,true,94,0.7746215660095921,5,2.100465356227005,55,0.5851063829787234,0.0,0,-11.279507096725894,-2.9932433223719226,0.0027602958420850834,False,2.3468602703939982,0.590571160555439,3.581135388230905e-12,
geometric,1.0,25,2013,discovered,258,0.8988023794078361,1,1.9611463756012246,258,1.0,0.01,0,0.2437648080935899,0.18398809232632643,0.8540227964028838,False,-32.395161237307306,5.3202759560238935,1.0929966265393887e-08,
geometric,1.0,25,2013,true,92,0.7857881573704534,9,3.329196236983751,30,0.32608695652173914,0.04,0,-2.365088856505113,-1.3571898838367997,0.1747208842373199,False,2.3681223483449623,0.4303121268473644,1.4898091649229173e-09,
geometric,1.0,25,2014,discovered,385,0.8985089125276693,1,1.9054294721761404,385,1.0,0.0,0,4.258695792150638,2.886488352569583,0.00389567166115794,False,-517912.8873909335,678.4131331092457,0.0019105589663013234,
geometric,1.0,25,2014,true,98,0.7529187038039553,7,2.0320636911838714,65,0.6632653061224489,0.0,0,-9.76323415976106,-2.741891686689118,0.006108648121481699,False,2.6503705083281597,0.7405695485662287,6.821210263296962e-13,
geometric,1.0,25,2015,discovered,608,0.9086029240758668,1,1.8592172242426417,608,1.0,0.0,0,13.369428437609493,6.5107633113436085,7.476987841667083e-11,False,-587655.3718154037,744.7785726612013,0.008608341441686207,
geometric,1.0,25,2015,true,100,0.7667875207622065,36,2.913336965995997,40,0.4,0.06,0,-3.5462286374305,-1.6324317078549238,0.10258857405737296,False,3.8448973901771364,0.5097752491348031,4.376943252282217e-12,
geometric,1.0,25,2016,discovered,516,0.8907035244220163,29,3.8168941330443276,26,0.050387596899224806,0.7,0,-0.07381160018701394,-0.28569528394532995,0.7751115170873447,False,0.12179939445221022,1.1693075711847571,4.2097582308997517e-08,
geometric,1.0,25,2016,true,100,0.7244397753612081,34,3.7555093190770923,25,0.25,0.16,0,-2.0842961776612166,-1.3638390841749604,0.17261821630582164,False,3.6933809487862854,0.36239363911894407,1.8474111129762605e-12,
geometric,1.0,25,2017,discovered,494,0.8867104995542324,1,1.8964540859435393,494,1.0,0.0,0,10.76843179832435,6.393875740043503,1.617328784844097e-10,False,-978971.0439559754,939.8678945402803,0.006283538018578838,
geometric,1.0,25,2017,true,100,0.748115326863966,28,3.182376919173069,37,0.37,0.0,0,-5.615875500083169,-2.165666951926303,0.0303366461644961,False,3.683560909854674,0.35120636505470626,1.864464138634503e-11,
geometric,1.0,26,2010,discovered,158,0.8957492782395501,1,2.3192736177966458,158,1.0,0.02,0,-1.8782677075990328,-1.2320097366339775,0.21794544702238106,False,-2.9454198875680158,1.564999386658021,1.0329586075386032e-09,
geometric,1.0,26,2010,true,85,0.882327617095681,3,2.5907915977872853,36,0.4235294117647059,0.06,0,-3.1602597814718028,-1.614270315175375,0.10646880598454077,False,1.3634361405669004,0.5784146971552907,6.679101716144942e-13,
geometric,1.0,26,2011,discovered,199,0.8701894569026827,1,2.0748802057001083,199,1.0,0.01,0,0.909987934020331,1.0842988135806788,0.27823233117454227,False,-202877.5107111156,387.53109550722405,0.00015736828299850458,
geometric,1.0,26,2011,true,88,0.7534418466338829,12,6.671034708798405,17,0.19318181818181818,0.19,0,-0.18909886636562323,-0.5714004829617123,0.5677282017881431,False,2.008736512791282,0.36450526222035323,2.1316282072803006e-14,
geometric,1.0,26,2012,discovered,301,0.8802218373840485,1,2.0486869652676516,301,1.0,0.0,0,3.258572386931627,2.975118554561725,0.002928753357202256,False,-581091.4509012654,665.3031687710926,0.001551925799503806,
geometric,1.0,26,2012,true,96,0.7454749522405214,14,4.04137912268368,28,0.2916666666666667,0.25,0,-1.7280647496664736,-1.1551601162363974,0.24802486397868972,False,2.7105249634763897,0.3669912096530679,6.394884621840902e-13,
geometric,1.0,26,2013,discovered,264,0.866677721573846,1,2.184530819338522,264,1.0,0.0,0,1.8803135211277175,2.162582432704098,0.03057331062183255,False,-579829.9027269443,623.504196763538,0.000882213174008939,
geometric,1.0,26,2013,true,90,0.7689320949275967,11,3.527784099580318,25,0.2777777777777778,0.08,0,-2.182791368488078,-1.3567549241703245,0.17485909432574664,False,2.5858039792410654,0.3809582297907678,6.0680349633912556e-12,
geometric,1.0,26,2014,discovered,401,0.8991251834623827,1,1.9583348684562418,401,1.0,0.0,0,5.476385669641308,3.8258667850386554,0.0001303127490736333,False,-714487.6941705577,773.801609710118,0.0028030683160977787,
geometric,1.0,26,2014,true,99,0.7542524567196873,28,4.576336253321354,22,0.2222222222222222,0.21,0,-1.1827094923396073,-1.006881719009553,0.3139916179664832,False,3.359165461477496,0.333039445333337,1.2789769243681803e-12,
geometric,1.0,26,2015,discovered,751,0.9050437711522162,1,1.949831141358788,751,1.0,0.0,0,15.643522978225018,6.681160320155195,2.3705771245743714e-11,False,-10000.000612239202,92.14971823242928,0.0,
geometric,1.0,26,2015,true,100,0.7439071386112527,77,8.333851736091644,13,0.13,0.48,0,-0.3550829363162462,-0.5036761934590043,0.6144889402901359,False,4.2393260752471,0.2110752930196315,1.1368683772161603e-13,
geometric,1.0,26,2016,discovered,535,0.8950840151374864,1,1.9585809335660584,535,1.0,0.0,0,11.184087312050863,6.418521585050154,1.3760409937301766e-10,False,-531882.841914916,668.6720421465983,0.006912054309395899,
geometric,1.0,26,2016,true,100,0.7586684833212853,42,4.589142747090536,17,0.17,0.17,0,-1.1446377510089096,-0.9836409725570827,0.3252920720786793,False,3.8221388301895436,0.3040934910587777,2.1742607714259066e-12,
geometric,1.0,26,2017,discovered,461,0.898244940368757,1,1.860583521876574,461,1.0,0.0,0,11.967884529996963,6.933166693487113,4.115228025584329e-12,False,-917361.4765339048,930.467694993085,0.00714514833271096,
geometric,1.0,26,2017,true,99,0.7458843783878983,29,3.045515914004081,36,0.36363636363636365,0.0,0,-3.3704988541838086,-1.6458795461903144,0.09978856081237619,False,3.6273938868133575,0.4650501282846042,1.8758328224066645e-11,
geometric,1.0,27,2010,discovered,145,0.8920500505202619,1,2.4026141773183736,145,1.0,0.32,0,-1.7660673838847565,-1.2477771972368914,0.21211266154517394,False,-2.493252313345132,1.4185799282990692,2.1515234038815834e-11,
geometric,1.0,27,2010,true,79,0.830386808235761,6,4.76591495140232,15,0.189873417721519,0.73,0,-0.12167523952956572,-0.3656606938477882,0.7146182795811975,False,0.790483314225898,0.6033907069342275,2.5721647034515627e-12,
geometric,1.0,27,2011,discovered,219,0.8987772846830572,1,2.0129577779128005,219,1.0,0.04,0,-3.8304456176112165,-1.7435984212160904,0.08122913880684682,False,-2.7844223588190165,1.8203763849267025,9.777068044058979e-11,
geometric,1.0,27,2011,true,88,0.7825630135301745,13,7.950106945166251,13,0.14772727272727273,0.8,0,-0.07574602289919152,-0.2725960074285217,0.7851637813617587,False,1.8628280676866327,0.3656348166309356,6.252776074688882e-13,
geometric,1.0,27,2012,discovered,274,0.9039449127474273,1,2.0171087619091717,274,1.0,0.06,0,1.3025456607129309,1.157828031169097,0.24693422175428192,False,-315739.8080913258,497.64841422671947,0.0004969229621565319,
geometric,1.0,27,2012,true,92,0.7599412577884075,5,2.141914549103976,61,0.6630434782608695,0.0,0,-8.34605435935461,-2.595593978332402,0.00944275758081503,False,2.1972888638821897,0.6912421763326568,1.1377210284990724e-10,
geometric,1.0,27,2013,discovered,254,0.9162860528093282,1,1.954577348172066,254,1.0,0.0,0,-1.3047172656649728,-0.7424428910021394,0.4578190408925632,False,-10.3847594546939,3.1677123279870996,1.6711965145077556e-11,
geometric,1.0,27,2013,true,95,0.8161717138444631,11,3.625991220642724,22,0.23157894736842105,0.42,0,-0.6040504365062342,-0.7044299956350287,0.48116503147791057,False,2.091445597668986,0.5817214316002579,5.258016244624741e-13,
geometric,1.0,27,2014,discovered,365,0.902441583536041,1,1.903856667435527,365,1.0,0.0,0,4.333853471549079,3.0200150435578488,0.0025276213069799183,False,-219900.09993963674,442.5472060891067,0.0019558592666726327,
geometric,1.0,27,2014,true,99,0.7584356821803672,25,4.408363832897158,22,0.2222222222222222,0.74,0,-0.588652130864066,-0.7841612485507183,0.43294550019113986,False,2.9779945011794284,0.4560336373409193,1.3798739928461146e-11,
geometric,1.0,27,2015,discovered,547,0.90980808182278,1,1.8040460502884186,547,1.0,0.0,0,11.2387970775662,5.571428091895498,2.5265964598783715e-08,False,-905586.158432958,957.3796045242665,0.0068378881605895,
geometric,1.0,27,2015,true,100,0.7928701669421413,54,4.263486991375991,26,0.26,0.14,0,-2.2776745612006426,-1.2536069909777765,0.2099848889341559,False,4.141471734951704,0.3003060172606627,1.1937117960769683e-12,
geometric,1.0,27,2016,discovered,462,0.8995957608790877,1,1.8982993307255442,462,1.0,0.0,0,10.185757970868716,6.048467979366857,1.462296771983302e-09,False,-9999.999534818948,94.90375068948036,0.0,
