regime,law,mean_repeats,dataset,group,year,source,zipf_exponent,lognormal_sigma,geometric_tail,n_types,loglog_r2,csn_xmin,csn_alpha,csn_tail,tail_fraction,gof_p,gof_failed,lr_R,lr_normalized_R,lr_p,lr_at_bound,lr_mu,lr_sigma,lr_gap,error
finch,geometric,1.0,7,5,,true,1.0,1.0,0.05,9,0.8679578129270304,,,,,,,,,,,,,,fit: no xmin leaves a fittable tail of at least 10 values (n=9)
finch,geometric,1.0,7,6,,discovered,1.0,1.0,0.05,42,0.8403959772549858,1.0,2.509322543978836,42.0,1.0,0.85,0.0,0.05669611923570894,0.21815790536016114,0.8273060817861133,False,-215578.02316102563,335.8931902955015,3.3115686164819635e-05,
finch,geometric,1.0,7,6,,true,1.0,1.0,0.05,10,0.8445436302557305,1.0,1.376765313720397,10.0,1.0,0.04,0.0,-4.266793772428251,-1.8322394480498727,0.06691575404193364,False,2.1600114678520868,1.1485027575956597,9.947598300641403e-14,
finch,geometric,1.0,7,7,,discovered,1.0,1.0,0.05,48,0.8278107247088381,1.0,2.483584031636614,48.0,1.0,0.42,0.0,0.19705295634547193,0.6166303866862569,0.5374785470055099,False,-560819.6929879214,546.8869363744759,0.00015176924171100836,
finch,geometric,1.0,7,7,,true,1.0,1.0,0.05,10,0.859576469522642,1.0,1.3728321320198846,10.0,1.0,0.01,0.0,-4.7164949438454125,-1.9939284486472761,0.04615987446180061,False,2.205224145279754,1.0913239302816213,2.0662582755903713e-11,
finch,geometric,1.0,7,8,,discovered,1.0,1.0,0.05,42,0.8653480392242703,1.0,2.3839707956683256,42.0,1.0,0.71,0.0,0.09766388322909991,0.31235926209906417,0.7547675066830729,False,-307428.63244526536,419.02822740392935,5.8121620895690285e-05,
finch,geometric,1.0,7,8,,true,1.0,1.0,0.05,10,0.8625205001042926,2.0,1.5416645877388127,10.0,1.0,0.16,0.0,-2.6452510881636964,-1.4333179211031095,0.15176700278408703,False,2.190918667143297,1.0570434978625318,7.602807272633072e-13,
finch,geometric,1.0,7,9,,discovered,1.0,1.0,0.05,42,0.8697987635754771,1.0,2.217066660711311,42.0,1.0,0.36,0.0,0.1865513141585613,0.5639243434359575,0.5728056220688305,False,-347037.5390141343,475.3957540084963,6.490483428933658e-05,
finch,geometric,1.0,7,9,,true,1.0,1.0,0.05,10,0.9009912056445627,3.0,1.703824895866885,10.0,1.0,0.11,0.0,-1.617652002686326,-0.9781108002231175,0.32801952676606116,False,2.1006149739599573,1.0408022514849595,1.8886225916503463e-11,
finch,geometric,1.0,7,10,,discovered,1.0,1.0,0.05,43,0.9202018681208913,1.0,2.018326772613702,43.0,1.0,0.23,0.0,-1.2272072235231608,-0.9623489745088546,0.3358743356860934,False,-1.3199947929213134,1.4505951524458045,4.403943876241101e-11,
finch,geometric,1.0,7,10,,true,1.0,1.0,0.05,9,0.7466259649648597,,,,,,,,,,,,,,fit: no xmin leaves a fittable tail of at least 10 values (n=9)
finch,geometric,1.0,7,11,,discovered,1.0,1.0,0.05,46,0.9127747866797004,1.0,1.956948495350028,46.0,1.0,0.54,0.0,-0.5637914568106376,-0.6114041268334925,0.5409320712558661,False,-4.409005068572972,2.2287920711177374,2.730615733526065e-10,
finch,geometric,1.0,7,11,,true,1.0,1.0,0.05,10,0.805639790739483,1.0,1.3611764868909215,10.0,1.0,0.0,0.0,-5.733304334095666,-2.0750391780753694,0.03798290389966288,False,2.315141527841895,0.9872239124650612,2.0605739337042905e-13,
finch,geometric,1.0,7,12,,discovered,1.0,1.0,0.05,35,0.9617609566076357,2.0,2.2115265632426353,23.0,0.6571428571428571,0.6,0.0,0.10640175277780228,0.5001654706155656,0.6169585693395612,False,-94879.95278115121,262.21410151077146,2.128733194695087e-05,
finch,geometric,1.0,7,12,,true,1.0,1.0,0.05,10,0.8773946055697013,2.0,1.5354707383324921,10.0,1.0,0.03,0.0,-2.9965182506251034,-1.5033057951551796,0.1327602064132838,False,2.252284440978911,0.9989962412018584,5.258016244624741e-13,
finch,geometric,1.0,7,13,,discovered,1.0,1.0,0.05,33,0.9586486089060572,2.0,2.0061222351981143,20.0,0.6060606060606061,0.71,0.0,-0.5920747571179648,-0.7105992892487728,0.47733258366441456,False,-0.4282446081210388,1.510439333521549,1.8900436771218665e-12,
finch,geometric,1.0,7,13,,true,1.0,1.0,0.05,10,0.7952644877485151,1.0,1.3664959084896962,10.0,1.0,0.02,0.0,-4.993899924687332,-1.966236664245325,0.04927127909551947,False,2.260540055496066,1.067762343403607,1.1368683772161603e-13,
finch,geometric,1.0,7,14,,discovered,1.0,1.0,0.05,39,0.9395013986187464,3.0,2.4977894763097424,16.0,0.41025641025641024,0.16,0.0,-0.3891295720561381,-0.5601779004073659,0.5753580993734575,False,0.27069188832693303,1.0609517967349296,3.865352482534945e-12,
finch,geometric,1.0,7,14,,true,1.0,1.0,0.05,10,0.7982330979215015,2.0,1.5403320220259686,10.0,1.0,0.21,0.0,-2.4439906253731642,-1.2586365717129682,0.20816163110047026,False,2.168703085199904,1.1008548586900109,3.055333763768431e-13,
finch,geometric,1.0,7,15,,discovered,1.0,1.0,0.05,36,0.9230187287655371,1.0,1.7596947606858746,36.0,1.0,0.01,0.0,-2.0707477173543563,-1.2783222065453297,0.20113584103197213,False,-0.4061856695519195,1.507824825387639,1.3784529073745944e-11,
finch,geometric,1.0,7,15,,true,1.0,1.0,0.05,10,0.8802204737985035,2.0,1.5311625326822382,10.0,1.0,0.03,0.0,-3.2643071552457035,-1.5734016232609607,0.11562585138420142,False,2.28979104346905,0.9605801223864346,2.4158453015843406e-13,
finch,geometric,1.0,7,16,,discovered,1.0,1.0,0.05,31,0.9534517020058645,2.0,2.084224748576769,23.0,0.7419354838709677,0.48,0.0,-0.14537116266966987,-0.28042266141015537,0.7791532529324968,False,-4.547725505786166,2.338868055280901,3.907487666765519e-09,
finch,geometric,1.0,7,16,,true,1.0,1.0,0.05,10,0.8532169349790734,1.0,1.3866401694226023,10.0,1.0,0.05,0.0,-3.551134571327048,-1.6426729704030734,0.10045061412426402,False,2.0445731265516685,1.249661069682049,1.6413537196058314e-11,
finch,geometric,1.0,7,17,,discovered,1.0,1.0,0.05,38,0.9533168452183016,2.0,2.1812681627484576,19.0,0.5,0.42,0.0,-0.1655635348295732,-0.36525396887807005,0.7149218356450414,False,-3.440263329747027,2.019244340483301,5.085851739750069e-10,
finch,geometric,1.0,7,17,,true,1.0,1.0,0.05,10,0.77906823586645,1.0,1.362235610303925,10.0,1.0,0.0,0.0,-5.37111063254475,-2.01656551036309,0.04374087529904989,False,2.301049163012256,1.0290282977754506,5.471179065352771e-13,
finch,geometric,1.0,7,18,,discovered,1.0,1.0,0.05,33,0.8965609993827274,1.0,1.6749491162883505,33.0,1.0,0.14,0.0,-2.926976543362417,-1.4406162232814994,0.14969313456098673,False,0.2690369011389931,1.3851846761026212,4.817479748453479e-12,
finch,geometric,1.0,7,18,,true,1.0,1.0,0.05,10,0.957067133592459,3.0,1.7145974536525985,10.0,1.0,0.16,0.0,-1.626735977104206,-1.2137134863797283,0.22485715257467598,False,2.0758825272222747,1.0301786256630028,2.4158453015843406e-13,
finch,geometric,1.0,7,19,,discovered,1.0,1.0,0.05,33,0.940003912336046,4.0,2.516098051073934,12.0,0.36363636363636365,0.68,0.0,-0.15290707148510752,-0.3869098159383837,0.6988229739752915,False,-0.6299780722017838,1.378116032218633,8.50981507483084e-11,
finch,geometric,1.0,7,19,,true,1.0,1.0,0.05,10,0.9338555193370405,2.0,1.5694258202420177,10.0,1.0,0.24,0.0,-1.9083321521371022,-1.2394937414384033,0.21516270509193125,False,1.9559896323659063,1.1948608412812194,1.0160761121369433e-12,
finch,geometric,1.0,7,20,,discovered,1.0,1.0,0.05,25,0.9427936785664306,2.0,1.8878410504074181,19.0,0.76,0.59,0.0,-0.9989772642912187,-0.8709038977014656,0.38380662842449886,False,0.4567669313029785,1.3529998062247912,5.4356519285647664e-12,
finch,geometric,1.0,7,20,,true,1.0,1.0,0.05,10,0.7786824923805716,1.0,1.3588921131977243,10.0,1.0,0.01,0.0,-5.750062355237055,-1.9643568181675686,0.049488726848884994,False,2.334115640415596,0.9896104489632415,1.7762147308530984e-10,
finch,geometric,1.0,7,21,,discovered,1.0,1.0,0.05,26,0.9536522787640908,2.0,1.9371677024851346,18.0,0.6923076923076923,0.5,0.0,-0.8437630171018708,-0.8601241564467553,0.3897206065930091,False,0.2435961279447837,1.3671157191819103,1.3713474800169934e-12,
finch,geometric,1.0,7,21,,true,1.0,1.0,0.05,9,0.9115042746047332,,,,,,,,,,,,,,fit: no xmin leaves a fittable tail of at least 10 values (n=9)
finch,geometric,1.0,7,22,,discovered,1.0,1.0,0.05,23,0.9459802050186851,1.0,1.6478864048997537,23.0,1.0,0.19,0.0,-0.7703090280868463,-0.676062673132408,0.4990008543931943,False,-1.9138550870900928,2.2671667088487837,1.9595347566792043e-10,
finch,geometric,1.0,7,22,,true,1.0,1.0,0.05,10,0.9093128680029146,2.0,1.560893370400594,10.0,1.0,0.16,0.0,-2.074131892957182,-1.2478904835723341,0.21207116614604649,False,2.027319705360612,1.160090927368269,2.1316282072803006e-14,
finch,geometric,1.0,7,23,,discovered,1.0,1.0,0.05,31,0.9391229928804046,1.0,1.7808444528480758,31.0,1.0,0.67,0.0,-0.6110285336798034,-0.6712290962183778,0.5020745956871696,False,-3.7237712892900454,2.4018652818658133,3.285549610154703e-11,
finch,geometric,1.0,7,23,,true,1.0,1.0,0.05,10,0.9131411485686614,2.0,1.5402090977592868,10.0,1.0,0.09,0.0,-3.028245228587421,-1.6482921288608066,0.0992927391626633,False,2.2373133928841655,0.9872894727820073,1.0729195309977513e-12,
finch,geometric,1.0,7,24,,discovered,1.0,1.0,0.05,24,0.9023452440242078,4.0,2.052142130326806,12.0,0.5,0.21,0.0,-1.4906477657380008,-1.0929942320524257,0.27439633223972226,False,1.9612695920525378,0.7854139257219261,1.9184653865522705e-13,
finch,geometric,1.0,7,24,,true,1.0,1.0,0.05,10,0.7473313627827148,1.0,1.3540763272886167,10.0,1.0,0.0,0.0,-6.3058928721893786,-2.033497408647439,0.04200229511233575,False,2.376885332781001,0.9395565096276539,2.3447910280083306e-13,
finch,geometric,1.0,7,25,,discovered,1.0,1.0,0.05,16,0.933001085003826,1.0,1.4971546495463994,16.0,1.0,0.29,0.0,-2.2556384373015943,-1.3183008490720773,0.1874029568436193,False,0.9397550927260793,1.5828692769653374,3.268496584496461e-13,
finch,geometric,1.0,7,25,,true,1.0,1.0,0.05,10,0.882229870616047,1.0,1.385721046871892,10.0,1.0,0.07,0.0,-3.711163447579278,-1.788745872384265,0.07365575164326985,False,2.0610391921502407,1.2244294490478471,3.849720542348223e-11,
finch,geometric,1.0,7,26,,discovered,1.0,1.0,0.05,21,0.951128602633345,1.0,1.6350581800463435,21.0,1.0,0.19,0.0,-1.1998924281254966,-0.9648242776087643,0.3346328337452452,False,-0.7047328092572421,1.9022276437311332,9.329426120530115e-12,
finch,geometric,1.0,7,26,,true,1.0,1.0,0.05,10,0.9245152599999258,3.0,1.7102737325384563,10.0,1.0,0.17,0.0,-1.4947112635431046,-0.9984083702701577,0.31808137644130197,False,2.0438786489133833,1.073136022796208,5.542233338928781e-13,
finch,geometric,1.0,7,27,,discovered,1.0,1.0,0.05,21,0.9522173669999315,1.0,1.6511946831264448,21.0,1.0,0.59,0.0,-0.6391440093996581,-0.6561301347052527,0.5117403966701741,False,-2.4219982779908458,2.401249953371408,1.410853656125255e-10,
finch,geometric,1.0,7,27,,true,1.0,1.0,0.05,10,0.7888121330674107,1.0,1.3602124378678864,10.0,1.0,0.0,0.0,-5.726817852802191,-1.959557798446142,0.050047498052250464,False,2.323833647970032,0.9888608291825952,4.285993782104924e-11,
finch,geometric,1.0,7,28,,discovered,1.0,1.0,0.05,24,0.9406712253976985,1.0,1.6988471485635461,24.0,1.0,0.71,0.0,-0.7927613541832594,-0.8187229655886421,0.4129444907537674,False,-2.2786687085733908,2.2336596694165074,1.4212986343409284e-10,
finch,geometric,1.0,7,28,,true,1.0,1.0,0.05,10,0.8202274718931081,1.0,1.3956244040789063,10.0,1.0,0.16,0.0,-2.695158669218728,-1.2948959483534732,0.19535612638097155,False,1.881856503489968,1.4144438934667924,1.2221335055073723e-12,
finch,geometric,1.0,7,29,,discovered,1.0,1.0,0.05,22,0.9576298708960517,1.0,1.6382613712043401,22.0,1.0,0.42,0.0,-1.1504484226898315,-0.8680624126611848,0.38536016641403736,False,-0.8148995692670369,1.9352616460397853,6.465228352681152e-11,
finch,geometric,1.0,7,29,,true,1.0,1.0,0.05,10,0.8405575626444511,1.0,1.3732636954387114,10.0,1.0,0.03,0.0,-4.603320228852819,-1.9995616288601321,0.045547620814780664,False,2.1974356319394257,1.1075336421180766,4.384048679639818e-12,
finch,geometric,1.0,8,0,,discovered,1.0,1.0,0.05,21,0.936739948102129,2.0,1.899232205770317,16.0,0.7619047619047619,0.31,0.0,0.036402491676862825,0.1023079655409182,0.9185122328990813,False,-12.339857289588462,3.8410967717374236,2.7599803331668227e-08,
finch,geometric,1.0,8,0,,true,1.0,1.0,0.05,10,0.8533693987539541,2.0,1.5482875249172388,10.0,1.0,0.42,0.0,-2.33373301336884,-1.3701837473326604,0.1706295504076999,False,2.1196969085315582,1.1162553327433986,3.197442310920451e-13,
finch,geometric,1.0,8,1,,discovered,1.0,1.0,0.05,24,0.9555311635196821,1.0,1.7226258732653945,24.0,1.0,0.74,0.0,-0.5218673583252873,-0.607540689208411,0.5434921481939405,False,-3.78754463528137,2.5499880521028557,2.120259523508139e-11,
finch,geometric,1.0,8,1,,true,1.0,1.0,0.05,10,0.7934015216932303,1.0,1.3595693508642013,10.0,1.0,0.0,0.0,-5.8167573747905505,-2.0618315948004904,0.03922377192722734,False,2.328667224372343,0.9812928375867626,1.7053025658242404e-13,
finch,geometric,1.0,8,2,,discovered,1.0,1.0,0.05,21,0.8924430280753507,1.0,1.6012862388851785,21.0,1.0,0.04,0.0,-1.9922411311563548,-1.0831236525559707,0.278753541730667,False,0.39379419043855945,1.5197633751773267,1.9539925233402755e-12,
finch,geometric,1.0,8,2,,true,1.0,1.0,0.05,10,0.8589985214679013,1.0,1.381231861018356,10.0,1.0,0.01,0.0,-4.056333765995826,-1.7728457639871207,0.07625426779708636,False,2.1181719192270694,1.1711872689672551,9.237055564881302e-14,
finch,geometric,1.0,8,3,,discovered,1.0,1.0,0.05,22,0.9378847817266475,1.0,1.689723478964675,22.0,1.0,0.53,0.0,-0.43644217576828437,-0.5230838419429188,0.6009159093004115,False,-3.8450207644052616,2.650840288151956,2.701483481359901e-11,
finch,geometric,1.0,8,3,,true,1.0,1.0,0.05,9,0.8082966146023037,,,,,,,,,,,,,,fit: no xmin leaves a fittable tail of at least 10 values (n=9)
finch,geometric,1.0,8,4,,discovered,1.0,1.0,0.05,24,0.9358660977141633,2.0,2.0635689418309497,19.0,0.7916666666666666,0.34,0.0,0.15015299130612725,0.8051708232011666,0.4207211108180058,False,-223329.42720421712,430.90309831752523,9.454908467887435e-05,
finch,geometric,1.0,8,4,,true,1.0,1.0,0.05,10,0.8792920267571077,3.0,1.71581552133736,10.0,1.0,0.69,0.0,-1.273752783632263,-1.0138940765304096,0.31063329816130447,False,1.9307442990957377,1.150020956320375,1.1603162874962436e-11,
finch,geometric,1.0,8,5,,discovered,1.0,1.0,0.05,26,0.9236511430839548,1.0,1.666511565009665,26.0,1.0,0.34,0.0,-0.188980617278093,-0.25394621706159676,0.7995371087743793,False,-8.182027983574152,3.582409549271497,1.465345178530697e-09,
finch,geometric,1.0,8,5,,true,1.0,1.0,0.05,10,0.8765982390142137,2.0,1.5191539106796348,10.0,1.0,0.0,0.0,-4.2257966610105795,-1.7763993095586974,0.07566712483286804,False,2.3820621750461584,0.8457853349774876,2.2026824808563106e-13,
finch,geometric,1.0,8,6,,discovered,1.0,1.0,0.05,29,0.8726363868682819,1.0,1.7524063201379552,29.0,1.0,0.22,0.0,0.16267958447604658,0.2554392737823645,0.7983838405197545,False,-16.876089121719446,4.525933550270159,7.663010137548554e-08,
finch,geometric,1.0,8,6,,true,1.0,1.0,0.05,10,0.9276305604717581,4.0,1.9294967157599017,10.0,1.0,0.61,0.0,-0.34320829794775687,-0.5168430694001769,0.6052657118158733,False,0.7289137052501102,1.5302568343163536,2.8189361955810455e-10,
finch,geometric,1.0,8,7,,discovered,1.0,1.0,0.05,26,0.9113186762591691,1.0,1.669364065130967,26.0,1.0,0.15,0.0,0.06223377758747728,0.11691346114936026,0.9069286308563481,False,-28.07923613556868,6.105642695097448,2.438731598886079e-07,
finch,geometric,1.0,8,7,,true,1.0,1.0,0.05,10,0.8703979019685221,1.0,1.3859027256909089,10.0,1.0,0.07,0.0,-3.5969794840599647,-1.7862515836500972,0.0740585323477116,False,2.0490456671738455,1.247227890325766,8.668621376273222e-13,
finch,geometric,1.0,8,8,,discovered,1.0,1.0,0.05,26,0.8940315006426567,1.0,1.6834432016590613,26.0,1.0,0.02,0.0,0.1632351835830933,0.3101131300323046,0.7564749278250853,False,-31.288450559924208,6.347579675631924,1.4096279699060688e-07,
finch,geometric,1.0,8,8,,true,1.0,1.0,0.05,10,0.760903830695569,1.0,1.355925508289291,10.0,1.0,0.0,0.0,-6.180322535369088,-1.978669985313102,0.047853174400914016,False,2.3619972604389528,0.9479398457144964,2.984279490192421e-13,
finch,geometric,1.0,8,9,,discovered,1.0,1.0,0.05,24,0.9283549740446966,1.0,1.595021111837646,24.0,1.0,0.62,0.0,-0.6413541803417326,-0.5914051590241811,0.5542489845070193,False,-2.711796690271333,2.660385549625037,4.935088782076491e-09,
finch,geometric,1.0,8,9,,true,1.0,1.0,0.05,9,0.9239348749407849,,,,,,,,,,,,,,fit: no xmin leaves a fittable tail of at least 10 values (n=9)
finch,geometric,1.0,8,10,,discovered,1.0,1.0,0.05,35,0.8642722433823319,1.0,2.192037382529108,35.0,1.0,0.48,0.0,0.19293968509819703,0.43591880173253583,0.6628956431879773,False,-572088.5040421095,617.4150283715762,0.00021542254671658156,
finch,geometric,1.0,8,10,,true,1.0,1.0,0.05,9,0.8326236985862885,,,,,,,,,,,,,,fit: no xmin leaves a fittable tail of at least 10 values (n=9)
finch,geometric,1.0,8,11,,discovered,1.0,1.0,0.05,39,0.8630473693899278,1.0,2.2258176729672874,39.0,1.0,0.68,0.0,0.5015155215351956,1.1413414620816913,0.25372785440565315,False,-319182.18803822657,455.2807313721163,0.0003715541524798027,
finch,geometric,1.0,8,11,,true,1.0,1.0,0.05,10,0.8912815611976596,3.0,1.7069233520686125,10.0,1.0,0.2,0.0,-1.462973524953794,-0.9836593877651805,0.3252830145015507,False,2.0380321743156724,1.0879523406833265,3.936406756110955e-12,
finch,geometric,1.0,8,12,,discovered,1.0,1.0,0.05,30,0.9444307424080203,1.0,1.9450591288649974,30.0,1.0,0.74,0.0,-0.27257261744573036,-0.4372454215529996,0.661933372188072,False,-15.205025796630187,3.7704840939657505,5.119031243339123e-08,
finch,geometric,1.0,8,12,,true,1.0,1.0,0.05,10,0.9252527031524412,2.0,1.566380461114142,10.0,1.0,0.52,0.0,-1.917063635350016,-1.3495391606247225,0.17716385076631502,False,1.9633682386711124,1.2007541174098628,1.1723955140041653e-12,
finch,geometric,1.0,8,13,,discovered,1.0,1.0,0.05,33,0.9521910874225725,1.0,1.9514651706030404,33.0,1.0,0.73,0.0,-0.33746594025690646,-0.4873140725465765,0.6260357765276632,False,-10.068217843592262,3.128263317442351,1.0362910529693181e-09,
finch,geometric,1.0,8,13,,true,1.0,1.0,0.05,10,0.8868407609077402,2.0,1.5557436807966127,10.0,1.0,0.04,0.0,-2.1402103624206816,-1.1522666384836335,0.24921152160465643,False,2.0643251900735775,1.146414846167317,8.810729923425242e-13,
finch,geometric,1.0,8,14,,discovered,1.0,1.0,0.05,35,0.935204911330321,1.0,1.9962829764111683,35.0,1.0,0.35,0.0,-0.6610492067578991,-0.6547813486398653,0.5126085407969508,False,-4.106975936569805,2.1110924364283576,1.1473844097054098e-10,
finch,geometric,1.0,8,14,,true,1.0,1.0,0.05,10,0.8178910053149006,1.0,1.371904058978369,10.0,1.0,0.03,0.0,-4.618275385364607,-1.7943426833068368,0.07275848927195529,False,2.2118302990162255,1.1043539116111272,2.7213786779611837e-12,
finch,geometric,1.0,8,15,,discovered,1.0,1.0,0.05,33,0.9502223885579489,2.0,2.0422367803724173,20.0,0.6060606060606061,0.65,0.0,-0.7893066274995175,-0.8277039037037603,0.4078382078233018,False,0.11018721006950143,1.291588119934798,4.689582056016661e-13,
finch,geometric,1.0,8,15,,true,1.0,1.0,0.05,9,0.9196578059456728,,,,,,,,,,,,,,fit: no xmin leaves a fittable tail of at least 10 values (n=9)
finch,geometric,1.0,8,16,,discovered,1.0,1.0,0.05,39,0.9354678022631564,1.0,1.9699952986700704,39.0,1.0,0.8,0.0,-0.24970342510381305,-0.368235434362265,0.7126976909353819,False,-9.39182357971782,3.0037709488678996,1.6288481674564537e-09,
finch,geometric,1.0,8,16,,true,1.0,1.0,0.05,10,0.8573091152437682,2.0,1.55759861494018,10.0,1.0,0.12,0.0,-1.9234465317217928,-1.1672115241333259,0.24312495812249557,False,1.9994625653988423,1.208735855436253,9.450218385609332e-13,
finch,geometric,1.0,8,17,,discovered,1.0,1.0,0.05,32,0.895636172388397,1.0,1.7363675892923012,32.0,1.0,0.22,0.0,-1.9327542284533266,-1.213679701081793,0.22487005873409927,False,-0.28635969948872575,1.5058983816714449,1.7905676941154525e-12,
finch,geometric,1.0,8,17,,true,1.0,1.0,0.05,9,0.817995712784601,,,,,,,,,,,,,,fit: no xmin leaves a fittable tail of at least 10 values (n=9)
finch,geometric,1.0,8,18,,discovered,1.0,1.0,0.05,32,0.9116303276493821,3.0,2.266024935570483,16.0,0.5,0.4,0.0,-1.2415846323979363,-1.0556818665540546,0.29111358447433655,False,1.3311615447968856,0.7864704307737669,1.0757617019407917e-11,
finch,geometric,1.0,8,18,,true,1.0,1.0,0.05,10,0.8655052103802868,3.0,1.6776768393839634,10.0,1.0,0.08,0.0,-2.314200193362805,-1.272320875183713,0.20325913450740107,False,2.2993338387591318,0.9061685963691499,2.2737367544323206e-13,
finch,geometric,1.0,8,19,,discovered,1.0,1.0,0.05,38,0.9551227511763604,1.0,1.83062027935973,38.0,1.0,0.38,0.0,-1.2772002448317328,-1.0197373255397273,0.3078530544493798,False,-1.6456046897839267,1.791439566058617,1.7863044377008919e-10,
finch,geometric,1.0,8,19,,true,1.0,1.0,0.05,10,0.8179669245201863,1.0,1.3648635130816642,10.0,1.0,0.0,0.0,-5.2855726492389925,-2.0007630650886417,0.045417929503536146,False,2.2799748811826896,1.0328143296222134,1.4281908988778014e-12,
finch,geometric,1.0,8,20,,discovered,1.0,1.0,0.05,29,0.960730113605112,2.0,1.8751600891469988,20.0,0.6896551724137931,0.33,0.0,-0.5238105522270631,-0.6061731027769423,0.5443998116695392,False,-0.8374521467939968,1.8177991794303494,3.339550858072471e-12,
finch,geometric,1.0,8,20,,true,1.0,1.0,0.05,10,0.8006803933169916,1.0,1.3654376151073886,10.0,1.0,0.02,0.0,-5.261782995813691,-1.9419556049242366,0.05214247497120492,False,2.2760237694980874,1.033536340626777,2.4868995751603507e-13,
finch,geometric,1.0,8,21,,discovered,1.0,1.0,0.05,29,0.9266111071613478,1.0,1.7069622430079694,29.0,1.0,0.78,0.0,-0.2476364683815544,-0.31924994712360405,0.7495369846133779,False,-7.741503648180662,3.372339326254006,1.1560757684492273e-08,
finch,geometric,1.0,8,21,,true,1.0,1.0,0.05,10,0.8590712667529703,1.0,1.3726429929094919,10.0,1.0,0.0,0.0,-4.94001762245508,-1.9520797853602805,0.05092873281391916,False,2.215138639415062,1.0585650899630263,1.8474111129762605e-13,
finch,geometric,1.0,8,22,,discovered,1.0,1.0,0.05,30,0.9237149000591584,1.0,1.757352977252025,30.0,1.0,0.17,0.0,-0.10916012898610716,-0.1701785784463472,0.86486969790101,False,-12.351493270530495,3.9239543924743288,9.015366231324151e-11,
finch,geometric,1.0,8,22,,true,1.0,1.0,0.05,10,0.8903946461925382,2.0,1.570761379372419,10.0,1.0,0.1,0.0,-1.5785349773249244,-0.9716101338554453,0.3312445391318338,False,1.8479980510934542,1.296055871278736,6.544098596350523e-12,
finch,geometric,1.0,8,23,,discovered,1.0,1.0,0.05,26,0.9415038005012714,1.0,1.7342834261308195,26.0,1.0,0.45,0.0,-0.15788659111865067,-0.2298746535857941,0.8181891724497428,False,-9.532043763698859,3.582844782767543,6.398330754109338e-09,
finch,geometric,1.0,8,23,,true,1.0,1.0,0.05,10,0.8733365455893659,2.0,1.5687910754300185,10.0,1.0,0.07,0.0,-1.5847156162819824,-0.9780646271726262,0.3280423613714314,False,1.8559459429914593,1.2976616881779286,3.11928260998684e-12,
finch,geometric,1.0,8,24,,discovered,1.0,1.0,0.05,27,0.9139028399827002,1.0,1.628291638037331,27.0,1.0,0.1,0.0,-0.7666314830737517,-0.6631409681090055,0.5072402745151748,False,-2.3888920785952643,2.4620453377534752,1.6271428648906294e-11,
finch,geometric,1.0,8,24,,true,1.0,1.0,0.05,10,0.8399959192809712,2.0,1.54682826811877,10.0,1.0,0.16,0.0,-2.3213475554153016,-1.2996273871146993,0.19372870839506573,False,2.1239175198996776,1.1203487520002469,2.6290081223123707e-13,
finch,geometric,1.0,8,25,,discovered,1.0,1.0,0.05,30,0.9605967218699186,2.0,2.2321936130973508,18.0,0.6,0.18,0.0,-0.04851568741226875,-0.13007807404362484,0.8965046570976025,False,-7.993345725216413,2.671069920214747,3.1499070018981e-10,
finch,geometric,1.0,8,25,,true,1.0,1.0,0.05,10,0.8555573778786727,1.0,1.3681082308658465,10.0,1.0,0.0,0.0,-5.292967346712675,-2.062455065788557,0.03916443134800074,False,2.255644205563196,1.0242241425595693,3.339550858072471e-13,
finch,geometric,1.0,8,26,,discovered,1.0,1.0,0.05,33,0.9508655855953646,1.0,1.8468272152382308,33.0,1.0,0.65,0.0,-0.5281443826666885,-0.610292022464662,0.5416683805427248,False,-4.549793853833151,2.441310556460585,3.9395331441482995e-10,
finch,geometric,1.0,8,26,,true,1.0,1.0,0.05,10,0.9051052710823421,2.0,1.5750263053278082,10.0,1.0,0.6,0.0,-1.5245491833743545,-1.136337845099523,0.25581519774139105,False,1.7948268092371835,1.320814400467354,1.8474111129762605e-13,
finch,geometric,1.0,8,27,,discovered,1.0,1.0,0.05,28,0.8977027082774094,1.0,1.8012021709436636,28.0,1.0,0.36,0.0,0.2055886628376039,0.41262109909899647,0.6798842403426292,False,-53.685632743401385,7.500396729903216,4.07992354922726e-05,
finch,geometric,1.0,8,27,,true,1.0,1.0,0.05,10,0.871711109526369,3.0,1.719335052107817,10.0,1.0,0.57,0.0,-1.1290812132245742,-0.8584438586586807,0.390647418301066,False,1.8464583978187719,1.2038500693653575,2.0463630789890885e-12,
finch,geometric,1.0,8,28,,discovered,1.0,1.0,0.05,24,0.9104142422929965,1.0,1.7153533133907448,24.0,1.0,0.33,0.0,-0.3708006000503403,-0.4197963213055183,0.6746342525084857,False,-3.919335308027442,2.6020071345938343,4.602185299518169e-11,
finch,geometric,1.0,8,28,,true,1.0,1.0,0.05,9,0.858622007119475,,,,,,,,,,,,,,fit: no xmin leaves a fittable tail of at least 10 values (n=9)
finch,geometric,1.0,8,29,,discovered,1.0,1.0,0.05,28,0.9479962808933359,1.0,1.7950186566858521,28.0,1.0,0.47,0.0,-0.5381856366825091,-0.6015471468141307,0.5474756195741448,False,-3.6312824992207267,2.3519604909738434,1.5811494336048781e-09,
