law,mean_repeats,rep,n_elements_total,true_word_types,true_r2,threshold,pipeline_r2,n_unit_types,n_units,boundary_f1,shuffle_mean,shuffle_sd,shuffle_z,shuffle_p,rotate_mean,rotate_sd,rotate_z,rotate_p,bigram_mean,bigram_sd,bigram_z,bigram_p
geometric,5.0,5,5894,77,0.7364991017666506,0.5,0.9297150650570448,247,971,0.30128727994558696,0.4823752345784563,0.03612967040261898,12.381508757028726,0.004975124378109453,0.8673568542239807,0.014812441255618038,4.209853713979323,0.004975124378109453,0.8072642510603149,0.016405320535884352,7.464091526214674,0.004975124378109453
geometric,5.0,5,5894,77,0.7364991017666506,0.75,0.8592055456658348,214,2040,0.4667868521096946,,,,,,,,,,,,
geometric,5.0,6,5280,80,0.7319475773894836,0.25,0.8049400742795586,218,310,0.27908582464398296,,,,,,,,,,,,
geometric,5.0,6,5280,80,0.7319475773894836,0.5,0.91518740902368,235,862,0.43382773956261905,0.45080809017954304,0.04400607489106741,10.552618473555324,0.004975124378109453,0.8699880986663476,0.008787541628690426,5.143567139387567,0.004975124378109453,0.7937678059605182,0.019870263507789133,6.110618664697898,0.004975124378109453
geometric,5.0,6,5280,80,0.7319475773894836,0.75,0.8841413968304528,223,1631,0.45364946299428505,,,,,,,,,,,,
geometric,5.0,7,5938,80,0.6815017777804633,0.25,0.8729416447862172,222,502,0.24131861284491726,,,,,,,,,,,,
geometric,5.0,7,5938,80,0.6815017777804633,0.5,0.9069258751594319,245,1117,0.30989247797037267,0.4905073767279785,0.032693639279923206,12.736988221656048,0.004975124378109453,0.8905382879151399,0.008662955517011342,1.8916854891049486,0.029850746268656716,0.826892050147402,0.014755585402879735,5.423968133206721,0.004975124378109453
geometric,5.0,7,5938,80,0.6815017777804633,0.75,0.8713699189519769,231,1952,0.38577084575248344,,,,,,,,,,,,
geometric,5.0,8,5363,82,0.7558808889055197,0.25,0.7412002705915448,187,275,0.25398837446122413,,,,,,,,,,,,
geometric,5.0,8,5363,82,0.7558808889055197,0.5,0.92558292320267,231,1043,0.3913627768100067,0.49014936083877003,0.034094641589789414,12.771319540555094,0.004975124378109453,0.8879377561078006,0.0068480603400080135,5.497201430153487,0.004975124378109453,0.8242841041606991,0.01679560542955175,6.03126927855404,0.004975124378109453
geometric,5.0,8,5363,82,0.7558808889055197,0.75,0.8463104280290584,215,1885,0.47619015928849623,,,,,,,,,,,,
geometric,5.0,9,5424,81,0.6898173507082332,0.25,0.7566390855500614,206,346,0.25286577815075,,,,,,,,,,,,
geometric,5.0,9,5424,81,0.6898173507082332,0.5,0.9180894813326779,239,1111,0.37189560482392686,0.5124039433410801,0.033233261469324635,12.207214099827624,0.004975124378109453,0.8865418772142527,0.007222266100386882,4.368103262871362,0.004975124378109453,0.842161006436513,0.01602732551409649,4.737438871468829,0.004975124378109453
geometric,5.0,9,5424,81,0.6898173507082332,0.75,0.8443625512027317,228,1874,0.3919683970008938,,,,,,,,,,,,
geometric,5.0,10,5762,81,0.7199892921667698,0.25,0.6529039906722066,204,267,0.2513594386066064,,,,,,,,,,,,
geometric,5.0,10,5762,81,0.7199892921667698,0.5,0.9122862917317195,238,658,0.26005403233919105,0.35662131486550697,0.047640025975894236,11.663826068175906,0.004975124378109453,0.8267264626481474,0.01545439350710802,5.536278666918898,0.004975124378109453,0.774824300139297,0.020664363947657076,6.652127882600901,0.004975124378109453
geometric,5.0,10,5762,81,0.7199892921667698,0.75,0.8911084844516042,230,1670,0.3890782564360759,,,,,,,,,,,,
geometric,5.0,11,5304,80,0.7385136256909546,0.25,0.7500470884248999,225,349,0.24907601908226404,,,,,,,,,,,,
geometric,5.0,11,5304,80,0.7385136256909546,0.5,0.9181846035732605,249,1087,0.34198024814906836,0.5305048518433972,0.029478276653367184,13.151370966782082,0.004975124378109453,0.8951607155228369,0.009965046037654727,2.310464794986759,0.004975124378109453,0.8409069761115551,0.013867062325694308,5.572746818806571,0.004975124378109453
geometric,5.0,11,5304,80,0.7385136256909546,0.75,0.8950614777895499,238,1862,0.3920534573625178,,,,,,,,,,,,
geometric,5.0,12,5911,80,0.6828183517293942,0.25,0.7776811468469169,196,322,0.24644374073648614,,,,,,,,,,,,
geometric,5.0,12,5911,80,0.6828183517293942,0.5,0.920016193682395,221,861,0.30934150863290377,0.4033514361229149,0.04176194600850641,12.371663845699182,0.004975124378109453,0.872990940988777,0.008051115516023862,5.840836912602376,0.004975124378109453,0.7958132610365999,0.018188115014558127,6.828796307169852,0.004975124378109453
geometric,5.0,12,5911,80,0.6828183517293942,0.75,0.8673846134835923,215,1874,0.45076329570974216,,,,,,,,,,,,
geometric,5.0,13,5580,81,0.7105153121236272,0.25,0.825564286340724,207,320,0.24065894065292653,,,,,,,,,,,,
geometric,5.0,13,5580,81,0.7105153121236272,0.5,0.9303356836069043,219,1009,0.5081989805825995,0.5050909897730883,0.03413468499760621,12.45784731464894,0.004975124378109453,0.8768957605463947,0.009130925020033327,5.852629710928734,0.004975124378109453,0.8107719307896067,0.017028461093460033,7.021406817743346,0.004975124378109453
geometric,5.0,13,5580,81,0.7105153121236272,0.75,0.887016963506538,208,1975,0.50401436429682,,,,,,,,,,,,
geometric,5.0,14,5745,81,0.6965277074710661,0.25,0.8350928551149464,231,491,0.23229814087567463,,,,,,,,,,,,
geometric,5.0,14,5745,81,0.6965277074710661,0.5,0.9202350409316005,234,1177,0.38318605223795793,0.5743143362492211,0.02580729341966841,13.403990068123306,0.004975124378109453,0.8889162357586332,0.007433606921390231,4.213137108830342,0.004975124378109453,0.8452669829558029,0.014466865776160673,5.182052500917937,0.004975124378109453
geometric,5.0,14,5745,81,0.6965277074710661,0.75,0.8828133202666676,222,2179,0.3879712235165203,,,,,,,,,,,,
geometric,5.0,15,5612,79,0.7942185160274257,0.25,0.8234665411112938,219,378,0.23493271653346806,,,,,,,,,,,,
geometric,5.0,15,5612,79,0.7942185160274257,0.5,0.944652998106093,229,971,0.40732195560692247,0.45839676363304216,0.036787932961713087,13.217818869549436,0.004975124378109453,0.8863661998677831,0.008457026757812583,6.8921146766462265,0.004975124378109453,0.8148326584262445,0.016794921217639872,7.729737936698204,0.004975124378109453
geometric,5.0,15,5612,79,0.7942185160274257,0.75,0.9090196655852112,229,1716,0.41289130707809807,,,,,,,,,,,,
geometric,5.0,16,5582,84,0.7668013837717093,0.25,0.8242260725493775,213,364,0.281294736958425,,,,,,,,,,,,
geometric,5.0,16,5582,84,0.7668013837717093,0.5,0.929758185731153,229,988,0.44530728845716483,0.43361066070808313,0.042320047574984344,11.723699604637162,0.004975124378109453,0.8728190689035138,0.009351893562860068,6.088512069231211,0.004975124378109453,0.8353832001179862,0.01539441250193237,6.130470104092669,0.004975124378109453
geometric,5.0,16,5582,84,0.7668013837717093,0.75,0.9007314528634502,224,1792,0.47412636401256847,,,,,,,,,,,,
geometric,5.0,17,5679,80,0.6986164393321127,0.25,0.831667689651407,195,352,0.21838872235780962,,,,,,,,,,,,
geometric,5.0,17,5679,80,0.6986164393321127,0.5,0.907245733586478,231,995,0.3430071504303683,0.48321246886571523,0.03703543286275629,11.449394051694227,0.004975124378109453,0.8770586001786266,0.010549432000656559,2.861493718900947,0.004975124378109453,0.8159963131930931,0.01817644704615558,5.020201151615308,0.004975124378109453
geometric,5.0,17,5679,80,0.6986164393321127,0.75,0.8454798395459184,221,1757,0.4601244646552717,,,,,,,,,,,,
geometric,5.0,18,6398,76,0.7245476193702541,0.25,0.7493347249357816,203,337,0.27563881234828286,,,,,,,,,,,,
geometric,5.0,18,6398,76,0.7245476193702541,0.5,0.8810962166890404,243,693,0.333576581662694,0.42792692462815196,0.038996778035750176,11.620685474206276,0.004975124378109453,0.8310148550620273,0.014893581215108398,3.362613793397745,0.004975124378109453,0.7885502687542606,0.01769737100649946,5.229361349818102,0.004975124378109453
geometric,5.0,18,6398,76,0.7245476193702541,0.75,0.9005367942532562,223,1896,0.39405660959668654,,,,,,,,,,,,
geometric,5.0,19,5375,79,0.7367232979247599,0.25,0.7682886735449639,209,340,0.2933231215588855,,,,,,,,,,,,
geometric,5.0,19,5375,79,0.7367232979247599,0.5,0.941674196967592,220,1006,0.40922783081205305,0.53365307456197,0.03371585120097193,12.101759495066817,0.004975124378109453,0.8842095458927878,0.007430470983256207,7.733648540488868,0.004975124378109453,0.8242116557411759,0.017198058944111666,6.8299882915934145,0.004975124378109453
geometric,5.0,19,5375,79,0.7367232979247599,0.75,0.8892855889993483,215,1969,0.3810919035701647,,,,,,,,,,,,
